client_id,coach_id,need_competency_alignment,true_competence_primary,sector_match,working_style_compat,personality_sim
K01328,C0112,0.8333,0.39,0.0,0.7734,0.9134
K01328,C0045,0.8333,0.7126,0.0,0.8569,0.9182
K01328,C0056,0.6667,0.567,0.0,0.5663,0.9738
K01907,C0087,0.6667,0.5538,0.0,0.8656,0.9036
K01907,C0109,0.6667,0.418,0.0,0.684,0.908
K01907,C0017,0.6667,0.3955,0.0,0.5692,0.8321
K02248,C0050,1.0,0.241,0.0,0.7717,0.8303
K02248,C0095,0.3333,0.2351,0.0,0.6847,0.9352
K02248,C0074,0.6667,0.3019,0.0,0.7794,0.9443
K01899,C0107,1.0,0.4681,0.0,0.8043,0.9631
K01899,C0006,1.0,0.6843,0.0,0.7411,0.9342
K01899,C0073,1.0,0.4377,0.0,0.7849,0.918
K01861,C0004,0.3333,0.1828,0.0,0.9367,0.963
K01861,C0074,0.8333,0.1651,0.0,0.8745,0.9593
K01861,C0068,0.3333,0.2216,0.0,0.8102,0.9228
K01890,C0007,1.0,0.5627,0.0,0.8446,0.9558
K01890,C0055,1.0,0.6411,0.0,0.82,0.9048
K01890,C0108,1.0,0.3287,0.0,0.6263,0.8282
K01848,C0098,1.0,0.751,0.0,0.8036,0.9
K01848,C0067,1.0,0.5524,0.0,0.8512,0.8043
K01848,C0004,0.3333,0.2038,0.0,0.7409,0.9775
K01925,C0106,1.0,0.813,0.0,0.6579,0.8911
K01925,C0030,1.0,0.6724,0.0,0.6989,0.9292
K01925,C0004,1.0,0.4518,0.0,0.8724,0.8708
K01734,C0107,1.0,0.513,0.0,0.8542,0.8868
K01734,C0073,1.0,0.4327,0.0,0.6421,0.9067
K01734,C0006,1.0,0.6363,1.0,0.8918,0.8155
K02249,C0081,1.0,0.6106,0.0,0.6756,0.965
K02249,C0013,1.0,0.7336,0.0,0.6925,0.8578
K02249,C0002,1.0,0.6233,0.0,0.6465,0.9745
K01854,C0107,1.0,0.513,0.0,0.9053,0.8328
K01854,C0082,1.0,0.5546,0.0,0.8026,0.8066
K01854,C0006,1.0,0.6363,0.0,0.9423,0.7785
K02412,C0054,1.0,0.4997,0.0,0.7462,0.8585
K02412,C0072,1.0,0.5483,0.0,0.903,0.8608
K02412,C0049,1.0,0.642,0.0,0.7058,0.8965
K01635,C0054,0.6667,0.5085,0.0,0.7552,0.9184
K01635,C0047,0.6667,0.5552,0.0,0.7173,0.9459
K01635,C0004,0.1667,0.5342,1.0,0.7659,0.9226
K01564,C0055,0.75,0.5709,0.0,0.7466,0.9495
K01564,C0054,0.5,0.1795,0.0,0.7823,0.926
K01564,C0027,1.0,0.3254,1.0,0.7398,0.9456
K01772,C0087,0.75,0.5538,0.0,0.7391,0.9579
K01772,C0017,0.75,0.3955,0.0,0.7088,0.8897
K01772,C0099,0.75,0.4377,1.0,0.7817,0.7575
K01884,C0111,1.0,0.652,0.0,0.7777,0.7632
K01884,C0053,0.5,0.6641,0.0,0.781,0.9453
K01884,C0032,1.0,0.6018,0.0,0.6803,0.9442
K01902,C0034,1.0,0.8531,0.0,0.8788,0.9731
K01902,C0072,1.0,0.4228,0.0,0.7107,0.8432
K01902,C0081,0.5,0.6106,0.0,0.922,0.9633
K01592,C0054,0.75,0.5377,0.0,0.835,0.9088
K01592,C0006,0.75,0.6445,0.0,0.8449,0.9358
K01592,C0024,1.0,0.7644,0.0,0.7204,0.8434
K02080,C0053,0.6667,0.6641,0.0,0.7682,0.9682
K02080,C0095,0.8333,0.7331,1.0,0.5457,0.9384
K02080,C0003,0.6667,0.4903,0.0,0.7497,0.9182
K01739,C0116,1.0,0.4339,0.0,0.449,0.9141
K01739,C0104,0.0,0.5871,0.0,0.4987,0.9551
K01739,C0032,0.0,0.6018,0.0,0.7847,0.9832
K01731,C0032,1.0,0.2432,1.0,0.8908,0.9731
K01731,C0070,0.0,0.1531,0.0,0.7792,0.9743
K01731,C0055,0.0,0.1986,0.0,0.9445,0.9527
K01687,C0114,0.6667,0.2468,0.0,0.8921,0.7333
K01687,C0084,0.8333,0.4192,0.0,0.6323,0.791
K01687,C0056,0.6667,0.567,0.0,0.7587,0.8898
K01590,C0056,1.0,0.567,0.0,0.6491,0.9647
K01590,C0013,1.0,0.8026,0.0,0.7541,0.9514
K01590,C0074,1.0,0.3355,0.0,0.7058,0.8388
K01906,C0040,0.5,0.6094,0.0,0.6603,0.8162
K01906,C0025,0.5,0.3868,0.0,0.6671,0.9938
K01906,C0058,0.5,0.8374,0.0,0.4944,0.9538
K02217,C0057,1.0,0.3903,0.0,0.8154,0.9256
K02217,C0007,1.0,0.6102,1.0,0.6347,0.9152
K02217,C0055,1.0,0.5709,0.0,0.7966,0.8869
K02124,C0006,1.0,0.6363,1.0,0.8228,0.8227
K02124,C0101,1.0,0.719,0.0,0.798,0.7173
K02124,C0056,0.875,0.567,1.0,0.7004,0.9469
K01926,C0120,1.0,0.0415,0.0,0.6749,0.949
K01926,C0056,1.0,0.2026,0.0,0.5608,0.919
K01926,C0013,1.0,0.2788,0.0,0.7878,0.9761
K02387,C0057,1.0,0.3903,0.0,0.8859,0.9807
K02387,C0055,1.0,0.5709,0.0,0.7799,0.9308
K02387,C0027,1.0,0.3254,0.0,0.702,0.9603
K01841,C0116,1.0,0.3323,0.0,0.7411,0.8813
K01841,C0018,0.5,0.0996,0.0,0.7391,0.9701
K01841,C0081,0.5,0.6106,0.0,0.7703,0.9838
K01881,C0054,1.0,0.5085,0.0,0.6804,0.9986
K01881,C0015,0.8333,0.581,0.0,0.9601,0.9783
K01881,C0005,0.8333,0.5118,0.0,0.9266,0.9211
K02355,C0004,1.0,0.4518,1.0,0.7252,0.9849
K02355,C0030,1.0,0.6724,0.0,0.8705,0.9428
K02355,C0008,1.0,0.5669,0.0,0.7245,0.8561
K02139,C0015,0.8333,0.581,0.0,0.8226,0.9041
K02139,C0023,0.8333,0.2448,0.0,0.6414,0.9374
K02139,C0109,0.8333,0.418,0.0,0.745,0.8875
K02254,C0027,1.0,0.3254,0.0,0.7967,0.9561
K02254,C0009,1.0,0.6638,0.0,0.9541,0.7587
K02254,C0090,1.0,0.556,0.0,0.8055,0.8513
K01971,C0055,1.0,0.6411,0.0,0.7404,0.9072
K01971,C0007,1.0,0.5627,0.0,0.6424,0.7983
K01971,C0108,1.0,0.3287,0.0,0.8778,0.9114
K02234,C0101,0.875,0.6266,1.0,0.6298,0.959
K02234,C0082,0.875,0.5063,0.0,0.6623,0.9347
K02234,C0006,0.875,0.6843,1.0,0.7695,0.9573
K01805,C0077,1.0,0.5528,0.0,0.7271,0.9745
K01805,C0013,1.0,0.7336,0.0,0.7251,0.9207
K01805,C0081,1.0,0.6106,0.0,0.8456,0.7473
K01943,C0004,0.3333,0.4518,0.0,0.6973,0.952
K01943,C0054,0.5,0.2124,0.0,0.6928,0.9055
K01943,C0030,0.3333,0.6724,1.0,0.6493,0.9529
K02325,C0110,1.0,0.7183,0.0,0.7965,0.85
K02325,C0048,1.0,0.4966,0.0,0.7324,0.8332
K02325,C0016,0.5,0.1943,0.0,0.5744,0.9832
K02335,C0081,0.5,0.6106,0.0,0.8111,0.9776
K02335,C0043,0.5,0.5586,0.0,0.6932,0.9574
K02335,C0087,1.0,0.6218,0.0,0.6484,0.8384
K01980,C0104,0.625,0.5871,0.0,0.8106,0.9608
K01980,C0053,0.625,0.6641,0.0,0.747,0.9425
K01980,C0001,0.875,0.6209,0.0,0.7708,0.936
K02262,C0111,0.6667,0.652,0.0,0.7851,0.8134
K02262,C0053,0.5,0.6641,0.0,0.5813,0.9231
K02262,C0102,0.5,0.7671,0.0,0.4894,0.9503
K01583,C0063,1.0,0.5504,0.0,0.8563,0.8941
K01583,C0006,1.0,0.6363,0.0,0.7128,0.8667
K01583,C0073,1.0,0.4327,0.0,0.8421,0.9136
K02111,C0112,0.25,0.1542,0.0,0.8997,0.8906
K02111,C0054,0.625,0.4997,0.0,0.8511,0.8191
K02111,C0079,0.25,0.2702,0.0,0.7636,0.6597
K02296,C0098,1.0,0.751,0.0,0.7272,0.9148
K02296,C0114,0.75,0.3236,0.0,0.8265,0.8624
K02296,C0119,0.75,0.4456,0.0,0.8775,0.9225
K02272,C0074,1.0,0.3355,0.0,0.9374,0.8628
K02272,C0094,1.0,0.2578,0.0,0.7272,0.7991
K02272,C0004,0.3333,0.2343,0.0,0.9119,0.909
K01989,C0004,1.0,0.4518,0.0,0.8737,0.9242
K01989,C0030,1.0,0.6724,0.0,0.6592,0.9652
K01989,C0068,1.0,0.6102,0.0,0.8211,0.9216
K02027,C0087,0.8333,0.6218,0.0,0.8575,0.9491
K02027,C0099,0.8333,0.4657,0.0,0.7206,0.9323
K02027,C0066,0.8333,0.4566,0.0,0.4867,0.939
K02247,C0050,1.0,0.241,1.0,0.6549,0.9749
K02247,C0055,0.75,0.1884,1.0,0.6567,0.9793
K02247,C0032,0.75,0.303,0.0,0.6554,0.9833
K02120,C0011,1.0,0.1274,0.0,0.5897,0.9354
K02120,C0027,1.0,0.1351,1.0,0.6518,0.9192
K02120,C0018,1.0,0.1186,0.0,0.8719,0.8918
K02180,C0050,1.0,0.2738,1.0,0.8642,0.778
K02180,C0070,0.5,0.4244,1.0,0.6386,0.9841
K02180,C0001,0.5,0.6869,0.0,0.8829,0.8929
K02017,C0004,1.0,0.5342,1.0,0.8687,0.9787
K02017,C0054,1.0,0.5085,0.0,0.7478,0.9577
K02017,C0015,1.0,0.581,0.0,0.836,0.9827
K02228,C0081,1.0,0.6119,0.0,0.7957,0.9271
K02228,C0013,1.0,0.8026,0.0,0.7788,0.8895
K02228,C0002,1.0,0.622,0.0,0.6813,0.9152
K02032,C0050,1.0,0.2738,1.0,0.8773,0.9068
K02032,C0055,0.0,0.6411,1.0,0.8883,0.9196
K02032,C0032,0.0,0.7354,0.0,0.8882,0.8974
K01535,C0101,1.0,0.6266,0.0,0.7328,0.9717
K01535,C0082,1.0,0.5063,0.0,0.7226,0.9318
K01535,C0006,1.0,0.6843,0.0,0.7265,0.9246
K01932,C0110,0.5,0.6702,0.0,0.8869,0.9266
K01932,C0010,0.5,0.5897,0.0,0.8594,0.7933
K01932,C0108,0.5,0.3852,0.0,0.7324,0.9597
K02102,C0103,1.0,0.7432,0.0,0.773,0.8991
K02102,C0007,1.0,0.6328,0.0,0.7305,0.5906
K02102,C0070,0.25,0.1087,1.0,0.7601,0.9309
K02274,C0053,0.75,0.6641,0.0,0.699,0.9446
K02274,C0009,0.75,0.761,0.0,0.523,0.9407
K02274,C0001,0.875,0.6209,0.0,0.612,0.9358
K02345,C0043,0.5,0.2417,0.0,0.8251,0.9773
K02345,C0054,1.0,0.5377,0.0,0.6489,0.8977
K02345,C0001,0.5,0.7166,0.0,0.7142,0.9334
K01524,C0116,1.0,0.3323,0.0,0.5129,0.7694
K01524,C0018,0.25,0.0996,0.0,0.5109,0.96
K01524,C0040,0.25,0.3061,0.0,0.8268,0.9197
K01931,C0001,0.875,0.6869,0.0,0.8012,0.8857
K01931,C0032,0.875,0.7354,0.0,0.7219,0.8879
K01931,C0095,0.875,0.743,0.0,0.8009,0.9534
K01844,C0007,1.0,0.5627,0.0,0.5798,0.7929
K01844,C0103,1.0,0.8055,0.0,0.6439,0.7244
K01844,C0055,0.8333,0.6411,0.0,0.6778,0.9559
K02322,C0004,0.0,0.1828,0.0,0.8552,0.9028
K02322,C0054,1.0,0.5377,0.0,0.6499,0.9044
K02322,C0030,0.0,0.2705,0.0,0.6979,0.9971
K01860,C0054,1.0,0.4997,0.0,0.8023,0.97
K01860,C0041,1.0,0.8371,0.0,0.7667,0.9018
K01860,C0049,1.0,0.642,0.0,0.6734,0.9171
K02396,C0004,1.0,0.5342,0.0,0.6971,0.9833
K02396,C0060,1.0,0.6895,0.0,0.5678,0.9085
K02396,C0098,1.0,0.7077,0.0,0.8244,0.9312
K01709,C0001,1.0,0.7166,0.0,0.9536,0.8796
K01709,C0097,0.875,0.6437,0.0,0.9159,0.8287
K01709,C0101,0.875,0.5686,0.0,0.8662,0.9241
K01829,C0056,1.0,0.567,0.0,0.6129,0.8774
K01829,C0026,1.0,0.2667,1.0,0.9121,0.7806
K01829,C0059,1.0,0.6274,0.0,0.7325,0.8293
K02344,C0032,0.75,0.7354,0.0,0.7256,0.8808
K02344,C0001,0.75,0.6869,0.0,0.6266,0.9244
K02344,C0095,0.75,0.743,0.0,0.8091,0.9447
K01706,C0110,0.75,0.6991,0.0,0.8656,0.9074
K01706,C0048,0.75,0.5787,0.0,0.8546,0.9296
K01706,C0083,0.75,0.3713,0.0,0.7594,0.9093
K01552,C0027,0.6667,0.3254,0.0,0.7908,0.9223
K01552,C0009,0.6667,0.6638,0.0,0.9092,0.8016
K01552,C0090,0.6667,0.556,0.0,0.8121,0.8863
K02239,C0043,0.375,0.5586,0.0,0.5292,0.9036
K02239,C0048,0.375,0.5787,0.0,0.7203,0.927
K02239,C0087,0.375,0.6218,0.0,0.6076,0.9555
K01550,C0087,0.5,0.5538,0.0,0.6875,0.9932
K01550,C0004,0.75,0.5342,0.0,0.7418,0.9369
K01550,C0110,0.25,0.3276,0.0,0.8501,0.9761
K02146,C0022,0.8333,0.5947,0.0,0.8695,0.7149
K02146,C0102,0.1667,0.7671,0.0,0.7629,0.9536
K02146,C0009,0.8333,0.761,0.0,0.8913,0.9712
K01633,C0032,0.75,0.7354,0.0,0.7015,0.9137
K01633,C0001,0.75,0.6869,0.0,0.842,0.9438
K01633,C0095,0.75,0.743,0.0,0.8098,0.9405
K01856,C0007,1.0,0.6328,0.0,0.5724,0.8438
K01856,C0103,1.0,0.7432,0.0,0.7737,0.9822
K01856,C0032,0.6667,0.1988,0.0,0.7395,0.948
K01586,C0035,0.6667,0.2259,0.0,0.5241,0.9535
K01586,C0050,1.0,0.2738,0.0,0.6581,0.8356
K01586,C0110,0.3333,0.7183,0.0,0.8629,0.947
K01934,C0054,1.0,0.2124,0.0,0.6568,0.9812
K01934,C0004,0.0,0.4518,0.0,0.8866,0.9442
K01934,C0106,0.0,0.813,0.0,0.7056,0.9874
K02033,C0111,1.0,0.6158,0.0,0.836,0.9702
K02033,C0079,0.1667,0.7034,0.0,0.8961,0.9198
K02033,C0027,0.8333,0.1035,0.0,0.9571,0.9049
K01673,C0087,1.0,0.6218,0.0,0.6229,0.9135
K01673,C0099,1.0,0.4657,1.0,0.6655,0.9771
K01673,C0017,1.0,0.4955,0.0,0.6903,0.8576
K02147,C0056,1.0,0.567,0.0,0.4559,0.9627
K02147,C0059,1.0,0.6274,0.0,0.5755,0.9644
K02147,C0013,1.0,0.8026,1.0,0.6829,0.9746
K01509,C0032,0.6667,0.7354,1.0,0.8668,0.9629
K01509,C0070,0.6667,0.4244,0.0,0.8283,0.9625
K01509,C0048,0.6667,0.4966,1.0,0.7623,0.9276
K02370,C0116,1.0,0.3323,0.0,0.6414,0.904
K02370,C0102,0.25,0.251,0.0,0.8048,0.91
K02370,C0080,0.625,0.6273,0.0,0.849,0.9222
K02011,C0053,0.75,0.6641,0.0,0.5992,0.8799
K02011,C0027,0.75,0.3074,0.0,0.7419,0.7986
K02011,C0032,0.75,0.6018,0.0,0.7328,0.8058
K01700,C0052,1.0,0.4897,0.0,0.7829,0.9463
K01700,C0022,1.0,0.5559,0.0,0.906,0.9657
K01700,C0089,1.0,0.9804,0.0,0.6781,0.8735
K02043,C0077,1.0,0.5528,0.0,0.8285,0.9698
K02043,C0081,1.0,0.6106,0.0,0.8384,0.8018
K02043,C0002,1.0,0.6233,0.0,0.8209,0.8511
K01575,C0059,1.0,0.6274,0.0,0.7754,0.9531
K01575,C0056,1.0,0.567,0.0,0.9222,0.8849
K01575,C0081,1.0,0.6119,0.0,0.7179,0.9287
K01964,C0074,1.0,0.3019,0.0,0.8563,0.9074
K01964,C0094,1.0,0.3683,0.0,0.8953,0.8008
K01964,C0039,1.0,0.2504,0.0,0.5994,0.9347
K01819,C0054,0.5,0.5085,0.0,0.729,0.9438
K01819,C0023,0.5,0.2448,1.0,0.4282,0.8948
K01819,C0015,0.5,0.581,1.0,0.712,0.9419
K02181,C0056,1.0,0.567,0.0,0.743,0.9583
K02181,C0059,1.0,0.6274,0.0,0.6864,0.9093
K02181,C0026,1.0,0.2667,0.0,0.722,0.8219
K01727,C0009,0.6667,0.761,0.0,0.7666,0.9396
K01727,C0111,0.8333,0.652,0.0,0.8536,0.9676
K01727,C0018,0.6667,0.3264,0.0,0.7945,0.8482
K02056,C0097,1.0,0.2121,0.0,0.7228,0.9448
K02056,C0029,0.0,0.5823,0.0,0.5539,0.9553
K02056,C0054,1.0,0.1795,0.0,0.9442,0.9272
K02210,C0034,1.0,0.8531,0.0,0.8664,0.9654
K02210,C0072,1.0,0.4228,0.0,0.591,0.8171
K02210,C0043,0.5,0.5586,0.0,0.8986,0.9839
K02276,C0054,0.5,0.5377,0.0,0.6369,0.9679
K02276,C0047,0.5,0.5118,0.0,0.8355,0.9363
K02276,C0004,0.5,0.1828,1.0,0.8353,0.9797
K02090,C0101,0.75,0.719,0.0,0.8991,0.9085
K02090,C0073,0.75,0.4327,0.0,0.9059,0.9103
K02090,C0084,0.75,0.4192,0.0,0.7534,0.9235
K02148,C0052,1.0,0.4897,0.0,0.8912,0.8967
K02148,C0022,1.0,0.5559,0.0,0.9186,0.8781
K02148,C0060,1.0,0.5578,0.0,0.7516,0.7695
K01545,C0001,0.875,0.7166,0.0,0.9175,0.9264
K01545,C0048,0.5,0.2234,0.0,0.7785,0.9358
K01545,C0070,0.5,0.1282,1.0,0.6585,0.9782
K01886,C0056,1.0,0.567,0.0,0.8506,0.9578
K01886,C0059,1.0,0.6274,0.0,0.8116,0.9378
K01886,C0033,1.0,0.2507,0.0,0.5746,0.8786
K02074,C0032,0.8333,0.6018,0.0,0.8155,0.9593
K02074,C0021,0.6667,0.4724,0.0,0.7439,0.9302
K02074,C0052,0.8333,0.5104,0.0,0.8687,0.973
K02026,C0060,1.0,0.5958,0.0,0.6877,0.9166
K02026,C0052,1.0,0.5104,0.0,0.7779,0.9407
K02026,C0022,1.0,0.5947,0.0,0.8092,0.8326
K01570,C0054,0.5,0.4997,0.0,0.7418,0.8748
K01570,C0081,0.75,0.2345,0.0,0.8971,0.9912
K01570,C0056,0.75,0.2026,0.0,0.6768,0.852
K01892,C0006,1.0,0.6363,1.0,0.91,0.9028
K01892,C0101,1.0,0.719,0.0,0.7321,0.8008
K01892,C0059,0.75,0.6274,0.0,0.7847,0.9878
K01984,C0004,1.0,0.4518,0.0,0.8109,0.9526
K01984,C0008,1.0,0.5669,1.0,0.8102,0.8994
K01984,C0030,1.0,0.6724,1.0,0.7513,0.919
K02328,C0032,0.5,0.7354,0.0,0.8766,0.9442
K02328,C0007,0.75,0.5627,0.0,0.617,0.9471
K02328,C0055,0.25,0.6411,0.0,0.8261,0.9423
K01835,C0114,0.8333,0.2468,0.0,0.9341,0.8744
K01835,C0084,0.8333,0.4192,0.0,0.6358,0.921
K01835,C0007,1.0,0.6328,0.0,0.8284,0.9438
K01593,C0087,0.75,0.5538,0.0,0.845,0.9402
K01593,C0017,0.75,0.3955,0.0,0.521,0.9476
K01593,C0099,0.75,0.4377,0.0,0.6382,0.8194
K02278,C0017,1.0,0.3955,0.0,0.9077,0.7917
K02278,C0087,1.0,0.5538,0.0,0.7063,0.6704
K02278,C0066,1.0,0.5472,0.0,0.806,0.7022
K02086,C0027,0.75,0.3074,0.0,0.8009,0.8207
K02086,C0009,0.75,0.761,0.0,0.7066,0.8032
K02086,C0090,0.75,0.4987,0.0,0.7235,0.8466
K01753,C0108,1.0,0.3852,0.0,0.7126,0.8278
K01753,C0027,1.0,0.1797,0.0,0.8603,0.9358
K01753,C0057,0.5,0.0983,1.0,0.8978,0.9193
K01745,C0040,1.0,0.6094,0.0,0.6818,0.9805
K01745,C0018,0.8333,0.3264,0.0,0.7228,0.9438
K01745,C0021,0.8333,0.4724,1.0,0.6759,0.9558
K01539,C0054,0.25,0.2124,0.0,0.7439,0.9866
K01539,C0089,1.0,0.9804,0.0,0.5423,0.9221
K01539,C0052,1.0,0.4897,0.0,0.7388,0.9739
K01909,C0069,1.0,0.5489,0.0,0.7737,0.9488
K01909,C0056,1.0,0.567,0.0,0.521,0.9035
K01909,C0007,1.0,0.6328,1.0,0.6889,0.8836
K02383,C0048,1.0,0.5787,0.0,0.8513,0.8669
K02383,C0110,1.0,0.6991,0.0,0.8086,0.6962
K02383,C0032,0.5,0.2994,0.0,0.6742,0.9607
K01913,C0027,0.625,0.3074,0.0,0.7093,0.9771
K01913,C0032,0.875,0.6018,0.0,0.6654,0.9485
K01913,C0021,0.625,0.4724,0.0,0.8636,0.9403
K02364,C0069,1.0,0.5489,0.0,0.8926,0.9873
K02364,C0085,1.0,0.7735,0.0,0.803,0.8863
K02364,C0059,1.0,0.6274,0.0,0.7374,0.8042
K02384,C0032,0.75,0.7354,0.0,0.6136,0.8313
K02384,C0055,0.75,0.6411,0.0,0.6805,0.7312
K02384,C0048,0.75,0.4966,0.0,0.7907,0.7952
K02413,C0081,1.0,0.6119,0.0,0.8664,0.9629
K02413,C0002,1.0,0.622,1.0,0.5258,0.9262
K02413,C0116,1.0,0.4451,0.0,0.7164,0.9569
K01918,C0069,1.0,0.2926,0.0,0.8667,0.7996
K01918,C0101,1.0,0.5686,0.0,0.7984,0.8234
K01918,C0006,1.0,0.6445,0.0,0.7454,0.8441
K01743,C0066,1.0,0.4566,0.0,0.7393,0.9923
K01743,C0065,1.0,0.3575,0.0,0.7434,0.9528
K01743,C0048,1.0,0.5787,0.0,0.7021,0.9208
K02257,C0079,0.5,0.7034,1.0,0.7368,0.8661
K02257,C0112,0.5,0.34,0.0,0.6259,0.8292
K02257,C0024,0.75,0.7065,0.0,0.8618,0.9526
K02104,C0119,1.0,0.4456,0.0,0.7106,0.8175
K02104,C0098,1.0,0.751,0.0,0.8473,0.8636
K02104,C0114,1.0,0.3236,0.0,0.6418,0.7755
K01842,C0055,1.0,0.5709,0.0,0.9352,0.9835
K01842,C0027,1.0,0.3254,1.0,0.9153,0.9416
K01842,C0057,1.0,0.3903,0.0,0.8007,0.9781
K02333,C0074,1.0,0.3355,0.0,0.829,0.8193
K02333,C0039,1.0,0.2408,0.0,0.656,0.8275
K02333,C0094,1.0,0.2578,0.0,0.8472,0.5204
K02155,C0032,1.0,0.6018,0.0,0.8595,0.9219
K02155,C0102,0.8333,0.7671,0.0,0.7054,0.9005
K02155,C0053,0.8333,0.6641,0.0,0.796,0.9564
K01611,C0001,0.8333,0.7166,0.0,0.8153,0.9615
K01611,C0069,0.5,0.2926,0.0,0.8977,0.9377
K01611,C0110,0.5,0.2489,0.0,0.8624,0.9062
K02326,C0004,1.0,0.5342,1.0,0.6994,0.842
K02326,C0068,1.0,0.676,0.0,0.8044,0.8125
K02326,C0098,1.0,0.7077,0.0,0.5226,0.8807
K01678,C0116,1.0,0.4339,0.0,0.7321,0.7944
K01678,C0087,0.8333,0.292,0.0,0.625,0.9947
K01678,C0009,0.8333,0.761,0.0,0.8284,0.9523
K01757,C0056,0.625,0.567,1.0,0.7363,0.9377
K01757,C0059,0.625,0.6274,0.0,0.6964,0.8966
K01757,C0069,1.0,0.5489,1.0,0.6799,0.8945
K01882,C0040,0.8333,0.6862,0.0,0.7515,0.8849
K01882,C0084,0.8333,0.3213,0.0,0.7757,0.9302
K01882,C0058,0.8333,0.8854,0.0,0.796,0.9393
K02270,C0119,1.0,0.4456,0.0,0.9361,0.9153
K02270,C0098,1.0,0.751,0.0,0.6585,0.907
K02270,C0114,1.0,0.3236,0.0,0.8209,0.9551
K01874,C0002,1.0,0.622,1.0,0.5187,0.8666
K01874,C0081,1.0,0.6119,0.0,0.7563,0.8216
K01874,C0013,1.0,0.8026,0.0,0.7294,0.7819
K02338,C0032,1.0,0.6018,0.0,0.7243,0.953
K02338,C0102,0.75,0.7671,0.0,0.9425,0.9452
K02338,C0009,0.75,0.761,0.0,0.7946,0.9091
K01601,C0054,0.875,0.5377,0.0,0.7945,0.9002
K01601,C0069,0.875,0.2926,1.0,0.6843,0.8555
K01601,C0036,0.875,0.5764,1.0,0.8692,0.783
K02118,C0022,1.0,0.5947,0.0,0.9146,0.8567
K02118,C0018,0.25,0.3264,0.0,0.8236,0.9752
K02118,C0040,0.5,0.6094,0.0,0.7826,0.9744
K02218,C0082,1.0,0.5546,0.0,0.8673,0.8397
K02218,C0084,1.0,0.4192,0.0,0.6503,0.9099
K02218,C0101,1.0,0.719,0.0,0.7389,0.8906
K02341,C0050,1.0,0.2738,0.0,0.8344,0.9494
K02341,C0032,0.625,0.7354,0.0,0.8454,0.9861
K02341,C0110,0.625,0.7183,0.0,0.833,0.921
K02185,C0059,0.0,0.3134,0.0,0.8272,0.9137
K02185,C0056,0.0,0.1809,1.0,0.7395,0.9024
K02185,C0069,1.0,0.2379,1.0,0.9478,0.8496
K01852,C0066,1.0,0.4566,0.0,0.4954,0.9882
K01852,C0083,1.0,0.3713,0.0,0.5639,0.8292
K01852,C0048,1.0,0.5787,0.0,0.6092,0.8806
K01821,C0119,0.5,0.4453,0.0,0.5563,0.9514
K01821,C0054,0.5,0.5085,0.0,0.7469,0.9149
K01821,C0087,0.5,0.5538,0.0,0.5307,0.8919
K02137,C0083,1.0,0.3713,0.0,0.6959,0.9619
K02137,C0043,1.0,0.5586,0.0,0.6147,0.9062
K02137,C0080,1.0,0.6273,0.0,0.7345,0.9197
K02213,C0007,1.0,0.5627,0.0,0.7582,0.9377
K02213,C0103,1.0,0.8055,0.0,0.6426,0.8256
K02213,C0026,0.6667,0.1138,0.0,0.8981,0.9088
K01639,C0081,1.0,0.6119,0.0,0.7551,0.744
K01639,C0002,1.0,0.622,0.0,0.5175,0.8568
K01639,C0077,1.0,0.5911,0.0,0.4498,0.7537
K01855,C0027,0.75,0.3254,0.0,0.843,0.9613
K01855,C0009,0.75,0.6638,0.0,0.6977,0.6644
K01855,C0025,1.0,0.6046,0.0,0.5129,0.8371
K02202,C0082,0.8333,0.5063,0.0,0.8251,0.7491
K02202,C0084,0.8333,0.3056,0.0,0.6198,0.8918
K02202,C0107,0.8333,0.4681,0.0,0.8143,0.8882
K01908,C0119,0.75,0.4453,0.0,0.8125,0.9522
K01908,C0098,1.0,0.7077,0.0,0.5692,0.8797
K01908,C0025,0.75,0.5468,0.0,0.5969,0.9053
K01781,C0057,1.0,0.3903,0.0,0.7678,0.9355
K01781,C0027,1.0,0.3254,0.0,0.8429,0.9536
K01781,C0119,1.0,0.4456,0.0,0.7313,0.8623
K01838,C0054,0.8333,0.5377,0.0,0.6902,0.9487
K01838,C0071,0.8333,0.2298,0.0,0.8825,0.8822
K01838,C0088,0.8333,0.5919,1.0,0.8161,0.9224
K01928,C0119,1.0,0.4171,0.0,0.6626,0.9837
K01928,C0081,0.5,0.6106,0.0,0.8762,0.9925
K01928,C0043,0.0,0.5586,0.0,0.7583,0.9768
K01651,C0084,0.8333,0.3213,0.0,0.6599,0.7888
K01651,C0060,1.0,0.6895,0.0,0.8714,0.8394
K01651,C0040,0.8333,0.6862,0.0,0.6462,0.5739
K02332,C0032,0.5,0.7354,1.0,0.5934,0.9654
K02332,C0110,0.5,0.7183,0.0,0.8204,0.9289
K02332,C0054,0.5,0.2068,0.0,0.7479,0.9647
K01961,C0054,0.75,0.5085,0.0,0.6679,0.8873
K01961,C0086,0.75,0.569,0.0,0.7095,0.8593
K01961,C0015,0.75,0.581,0.0,0.7754,0.8344
K02264,C0004,0.75,0.4518,0.0,0.6234,0.8759
K02264,C0098,0.75,0.6656,0.0,0.5306,0.9096
K02264,C0068,0.75,0.6102,0.0,0.7809,0.8573
K02049,C0029,1.0,0.5823,0.0,0.79,0.94
K02049,C0057,1.0,0.3903,0.0,0.8333,0.8941
